wall up,wall right,wall down,wall left,apple up,apple right,apple down,apple left,distance x,distance y,direction
48,168,352,632,0,0,0,1,600,0,3.0
48,172,352,628,0,0,0,1,596,0,3.0
48,176,352,624,0,0,0,1,592,0,3.0
48,180,352,620,0,0,0,1,588,0,3.0
48,184,352,616,0,0,0,1,584,0,3.0
48,188,352,612,0,0,0,1,580,0,3.0
48,192,352,608,0,0,0,1,576,0,3.0
48,196,352,604,0,0,0,1,572,0,3.0
48,200,352,600,0,0,0,1,568,0,3.0
48,204,352,596,0,0,0,1,564,0,3.0
48,208,352,592,0,0,0,1,560,0,3.0
48,212,352,588,0,0,0,1,556,0,3.0
48,216,352,584,0,0,0,1,552,0,3.0
48,220,352,580,0,0,0,1,548,0,3.0
48,224,352,576,0,0,0,1,544,0,3.0
48,228,352,572,0,0,0,1,540,0,3.0
48,232,352,568,0,0,0,1,536,0,3.0
48,236,352,564,0,0,0,1,532,0,3.0
48,240,352,560,0,0,0,1,528,0,3.0
48,244,352,556,0,0,0,1,524,0,3.0
48,248,352,552,0,0,0,1,520,0,3.0
48,252,352,548,0,0,0,1,516,0,3.0
48,256,352,544,0,0,0,1,512,0,3.0
48,260,352,540,0,0,0,1,508,0,3.0
48,264,352,536,0,0,0,1,504,0,3.0
48,268,352,532,0,0,0,1,500,0,3.0
48,272,352,528,0,0,0,1,496,0,3.0
48,276,352,524,0,0,0,1,492,0,3.0
48,280,352,520,0,0,0,1,488,0,3.0
48,284,352,516,0,0,0,1,484,0,3.0
48,288,352,512,0,0,0,1,480,0,3.0
48,292,352,508,0,0,0,1,476,0,3.0
48,296,352,504,0,0,0,1,472,0,3.0
48,300,352,500,0,0,0,1,468,0,3.0
48,304,352,496,0,0,0,1,464,0,3.0
48,308,352,492,0,0,0,1,460,0,3.0
48,312,352,488,0,0,0,1,456,0,3.0
48,316,352,484,0,0,0,1,452,0,3.0
48,320,352,480,0,0,0,1,448,0,3.0
48,324,352,476,0,0,0,1,444,0,3.0
48,328,352,472,0,0,0,1,440,0,3.0
48,332,352,468,0,0,0,1,436,0,3.0
48,336,352,464,0,0,0,1,432,0,3.0
48,340,352,460,0,0,0,1,428,0,3.0
48,344,352,456,0,0,0,1,424,0,3.0
48,348,352,452,0,0,0,1,420,0,3.0
48,352,352,448,0,0,0,1,416,0,3.0
48,356,352,444,0,0,0,1,412,0,3.0
48,360,352,440,0,0,0,1,408,0,3.0
48,364,352,436,0,0,0,1,404,0,3.0
48,368,352,432,0,0,0,1,400,0,3.0
48,372,352,428,0,0,0,1,396,0,3.0
48,376,352,424,0,0,0,1,392,0,3.0
48,380,352,420,0,0,0,1,388,0,3.0
48,384,352,416,0,0,0,1,384,0,3.0
48,388,352,412,0,0,0,1,380,0,3.0
48,392,352,408,0,0,0,1,376,0,3.0
48,396,352,404,0,0,0,1,372,0,3.0
48,400,352,400,0,0,0,1,368,0,3.0
48,404,352,396,0,0,0,1,364,0,3.0
48,408,352,392,0,0,0,1,360,0,3.0
48,412,352,388,0,0,0,1,356,0,3.0
48,416,352,384,0,0,0,1,352,0,3.0
48,420,352,380,0,0,0,1,348,0,3.0
48,424,352,376,0,0,0,1,344,0,3.0
48,428,352,372,0,0,0,1,340,0,3.0
48,432,352,368,0,0,0,1,336,0,3.0
48,436,352,364,0,0,0,1,332,0,3.0
48,440,352,360,0,0,0,1,328,0,3.0
48,444,352,356,0,0,0,1,324,0,3.0
48,448,352,352,0,0,0,1,320,0,3.0
48,452,352,348,0,0,0,1,316,0,3.0
48,456,352,344,0,0,0,1,312,0,3.0
48,460,352,340,0,0,0,1,308,0,3.0
48,464,352,336,0,0,0,1,304,0,3.0
48,468,352,332,0,0,0,1,300,0,3.0
48,472,352,328,0,0,0,1,296,0,3.0
48,476,352,324,0,0,0,1,292,0,3.0
48,480,352,320,0,0,0,1,288,0,3.0
48,484,352,316,0,0,0,1,284,0,3.0
48,488,352,312,0,0,0,1,280,0,3.0
48,492,352,308,0,0,0,1,276,0,3.0
48,496,352,304,0,0,0,1,272,0,3.0
48,500,352,300,0,0,0,1,268,0,3.0
48,504,352,296,0,0,0,1,264,0,3.0
48,508,352,292,0,0,0,1,260,0,3.0
48,512,352,288,0,0,0,1,256,0,3.0
48,516,352,284,0,0,0,1,252,0,3.0
48,520,352,280,0,0,0,1,248,0,3.0
48,524,352,276,0,0,0,1,244,0,3.0
48,528,352,272,0,0,0,1,240,0,3.0
48,532,352,268,0,0,0,1,236,0,3.0
48,536,352,264,0,0,0,1,232,0,3.0
48,540,352,260,0,0,0,1,228,0,3.0
48,544,352,256,0,0,0,1,224,0,3.0
48,548,352,252,0,0,0,1,220,0,3.0
48,552,352,248,0,0,0,1,216,0,3.0
48,556,352,244,0,0,0,1,212,0,3.0
48,560,352,240,0,0,0,1,208,0,3.0
48,564,352,236,0,0,0,1,204,0,3.0
48,568,352,232,0,0,0,1,200,0,3.0
48,572,352,228,0,0,0,1,196,0,3.0
48,576,352,224,0,0,0,1,192,0,3.0
48,580,352,220,0,0,0,1,188,0,3.0
48,584,352,216,0,0,0,1,184,0,3.0
48,588,352,212,0,0,0,1,180,0,3.0
48,592,352,208,0,0,0,1,176,0,3.0
48,596,352,204,0,0,0,1,172,0,3.0
48,600,352,200,0,0,0,1,168,0,3.0
48,604,352,196,0,0,0,1,164,0,3.0
48,608,352,192,0,0,0,1,160,0,3.0
48,612,352,188,0,0,0,1,156,0,3.0
48,616,352,184,0,0,0,1,152,0,3.0
48,620,352,180,0,0,0,1,148,0,3.0
48,624,352,176,0,0,0,1,144,0,3.0
48,628,352,172,0,0,0,1,140,0,3.0
48,632,352,168,0,0,0,1,136,0,3.0
48,636,352,164,0,0,0,1,132,0,3.0
48,640,352,160,0,0,0,1,128,0,3.0
48,644,352,156,0,0,0,1,124,0,3.0
48,648,352,152,0,0,0,1,120,0,3.0
48,652,352,148,0,0,0,1,116,0,3.0
48,656,352,144,0,0,0,1,112,0,3.0
48,660,352,140,0,0,0,1,108,0,3.0
48,664,352,136,0,0,0,1,104,0,3.0
48,668,352,132,0,0,0,1,100,0,3.0
48,672,352,128,0,0,0,1,96,0,3.0
48,676,352,124,0,0,0,1,92,0,3.0
48,680,352,120,0,0,0,1,88,0,3.0
48,684,352,116,0,0,0,1,84,0,3.0
48,688,352,112,0,0,0,1,80,0,3.0
48,692,352,108,0,0,0,1,76,0,3.0
48,696,352,104,0,0,0,1,72,0,3.0
48,700,352,100,0,0,0,1,68,0,3.0
48,704,352,96,0,0,0,1,64,0,3.0
48,708,352,92,0,0,0,1,60,0,3.0
48,712,352,88,0,0,0,1,56,0,3.0
48,716,352,84,0,0,0,1,52,0,3.0
48,720,352,80,0,0,0,1,48,0,3.0
48,724,352,76,0,0,0,1,44,0,3.0
48,728,352,72,0,0,0,1,40,0,3.0
48,732,352,68,0,0,0,1,36,0,3.0
48,736,352,64,0,0,0,1,32,0,3.0
48,740,352,60,0,0,0,1,28,0,3.0
48,744,352,56,0,0,0,1,24,0,3.0
48,748,352,52,0,0,0,1,20,0,3.0
48,752,352,48,0,0,0,1,16,0,3.0
48,756,352,44,0,0,0,0,-420,240,3.0
48,752,352,48,0,0,0,0,-416,240,1.0
48,748,352,52,0,0,0,0,-412,240,1.0
48,744,352,56,0,0,0,0,-408,240,1.0
48,740,352,60,0,0,0,0,-404,240,1.0
48,736,352,64,0,0,0,0,-400,240,1.0
48,732,352,68,0,0,0,0,-396,240,1.0
48,728,352,72,0,0,0,0,-392,240,1.0
48,724,352,76,0,0,0,0,-388,240,1.0
48,720,352,80,0,0,0,0,-384,240,1.0
48,716,352,84,0,0,0,0,-380,240,1.0
48,712,352,88,0,0,0,0,-376,240,1.0
48,708,352,92,0,0,0,0,-372,240,1.0
48,704,352,96,0,0,0,0,-368,240,1.0
48,700,352,100,0,0,0,0,-364,240,1.0
48,696,352,104,0,0,0,0,-360,240,1.0
48,692,352,108,0,0,0,0,-356,240,1.0
48,688,352,112,0,0,0,0,-352,240,1.0
48,684,352,116,0,0,0,0,-348,240,1.0
48,680,352,120,0,0,0,0,-344,240,1.0
48,676,352,124,0,0,0,0,-340,240,1.0
48,672,352,128,0,0,0,0,-336,240,1.0
48,668,352,132,0,0,0,0,-332,240,1.0
48,664,352,136,0,0,0,0,-328,240,1.0
48,660,352,140,0,0,0,0,-324,240,1.0
48,656,352,144,0,0,0,0,-320,240,1.0
48,652,352,148,0,0,0,0,-316,240,1.0
48,648,352,152,0,0,0,0,-312,240,1.0
48,644,352,156,0,0,0,0,-308,240,1.0
48,640,352,160,0,0,0,0,-304,240,1.0
48,636,352,164,0,0,0,0,-300,240,1.0
48,632,352,168,0,0,0,0,-296,240,1.0
48,628,352,172,0,0,0,0,-292,240,1.0
48,624,352,176,0,0,0,0,-288,240,1.0
48,620,352,180,0,0,0,0,-284,240,1.0
48,616,352,184,0,0,0,0,-280,240,1.0
48,612,352,188,0,0,0,0,-276,240,1.0
48,608,352,192,0,0,0,0,-272,240,1.0
48,604,352,196,0,0,0,0,-268,240,1.0
48,600,352,200,0,0,0,0,-264,240,1.0
48,596,352,204,0,0,0,0,-260,240,1.0
48,592,352,208,0,0,0,0,-256,240,1.0
48,588,352,212,0,0,0,0,-252,240,1.0
48,584,352,216,0,0,0,0,-248,240,1.0
48,580,352,220,0,0,0,0,-244,240,1.0
48,576,352,224,0,0,0,0,-240,240,1.0
48,572,352,228,0,0,0,0,-236,240,1.0
48,568,352,232,0,0,0,0,-232,240,1.0
48,564,352,236,0,0,0,0,-228,240,1.0
48,560,352,240,0,0,0,0,-224,240,1.0
48,556,352,244,0,0,0,0,-220,240,1.0
48,552,352,248,0,0,0,0,-216,240,1.0
48,548,352,252,0,0,0,0,-212,240,1.0
48,544,352,256,0,0,0,0,-208,240,1.0
48,540,352,260,0,0,0,0,-204,240,1.0
48,536,352,264,0,0,0,0,-200,240,1.0
48,532,352,268,0,0,0,0,-196,240,1.0
48,528,352,272,0,0,0,0,-192,240,1.0
48,524,352,276,0,0,0,0,-188,240,1.0
48,520,352,280,0,0,0,0,-184,240,1.0
48,516,352,284,0,0,0,0,-180,240,1.0
48,512,352,288,0,0,0,0,-176,240,1.0
48,508,352,292,0,0,0,0,-172,240,1.0
48,504,352,296,0,0,0,0,-168,240,1.0
48,500,352,300,0,0,0,0,-164,240,1.0
48,496,352,304,0,0,0,0,-160,240,1.0
48,492,352,308,0,0,0,0,-156,240,1.0
48,488,352,312,0,0,0,0,-152,240,1.0
48,484,352,316,0,0,0,0,-148,240,1.0
48,480,352,320,0,0,0,0,-144,240,1.0
48,476,352,324,0,0,0,0,-140,240,1.0
48,472,352,328,0,0,0,0,-136,240,1.0
48,468,352,332,0,0,0,0,-132,240,1.0
48,464,352,336,0,0,0,0,-128,240,1.0
48,460,352,340,0,0,0,0,-124,240,1.0
48,456,352,344,0,0,0,0,-120,240,1.0
48,452,352,348,0,0,0,0,-116,240,1.0
48,448,352,352,0,0,0,0,-112,240,1.0
48,444,352,356,0,0,0,0,-108,240,1.0
48,440,352,360,0,0,0,0,-104,240,1.0
48,436,352,364,0,0,0,0,-100,240,1.0
48,432,352,368,0,0,0,0,-96,240,1.0
48,428,352,372,0,0,0,0,-92,240,1.0
48,424,352,376,0,0,0,0,-88,240,1.0
48,420,352,380,0,0,0,0,-84,240,1.0
48,416,352,384,0,0,0,0,-80,240,1.0
48,412,352,388,0,0,0,0,-76,240,1.0
48,408,352,392,0,0,0,0,-72,240,1.0
48,404,352,396,0,0,0,0,-68,240,1.0
48,400,352,400,0,0,0,0,-64,240,1.0
48,396,352,404,0,0,0,0,-60,240,1.0
48,392,352,408,0,0,0,0,-56,240,1.0
48,388,352,412,0,0,0,0,-52,240,1.0
48,384,352,416,0,0,0,0,-48,240,1.0
48,380,352,420,0,0,0,0,-44,240,1.0
48,376,352,424,0,0,0,0,-40,240,1.0
48,372,352,428,0,0,0,0,-36,240,1.0
48,368,352,432,0,0,0,0,-32,240,1.0
48,364,352,436,0,0,0,0,-28,240,1.0
48,360,352,440,0,0,0,0,-24,240,1.0
48,356,352,444,0,0,0,0,-20,240,1.0
48,352,352,448,0,0,0,0,-16,240,1.0
48,348,352,452,0,0,0,0,-12,240,1.0
48,344,352,456,0,0,0,0,-8,240,1.0
48,340,352,460,0,0,0,0,-4,240,1.0
48,336,352,464,0,0,1,0,0,240,1.0
52,336,348,464,0,0,1,0,0,236,2.0
56,336,344,464,0,0,1,0,0,232,2.0
60,336,340,464,0,0,1,0,0,228,2.0
64,336,336,464,0,0,1,0,0,224,2.0
68,336,332,464,0,0,1,0,0,220,2.0
72,336,328,464,0,0,1,0,0,216,2.0
76,336,324,464,0,0,1,0,0,212,2.0
80,336,320,464,0,0,1,0,0,208,2.0
84,336,316,464,0,0,1,0,0,204,2.0
88,336,312,464,0,0,1,0,0,200,2.0
92,336,308,464,0,0,1,0,0,196,2.0
96,336,304,464,0,0,1,0,0,192,2.0
100,336,300,464,0,0,1,0,0,188,2.0
104,336,296,464,0,0,1,0,0,184,2.0
108,336,292,464,0,0,1,0,0,180,2.0
112,336,288,464,0,0,1,0,0,176,2.0
116,336,284,464,0,0,1,0,0,172,2.0
120,336,280,464,0,0,1,0,0,168,2.0
124,336,276,464,0,0,1,0,0,164,2.0
128,336,272,464,0,0,1,0,0,160,2.0
132,336,268,464,0,0,1,0,0,156,2.0
136,336,264,464,0,0,1,0,0,152,2.0
140,336,260,464,0,0,1,0,0,148,2.0
144,336,256,464,0,0,1,0,0,144,2.0
148,336,252,464,0,0,1,0,0,140,2.0
152,336,248,464,0,0,1,0,0,136,2.0
156,336,244,464,0,0,1,0,0,132,2.0
160,336,240,464,0,0,1,0,0,128,2.0
164,336,236,464,0,0,1,0,0,124,2.0
168,336,232,464,0,0,1,0,0,120,2.0
172,336,228,464,0,0,1,0,0,116,2.0
176,336,224,464,0,0,1,0,0,112,2.0
180,336,220,464,0,0,1,0,0,108,2.0
184,336,216,464,0,0,1,0,0,104,2.0
188,336,212,464,0,0,1,0,0,100,2.0
192,336,208,464,0,0,1,0,0,96,2.0
196,336,204,464,0,0,1,0,0,92,2.0
200,336,200,464,0,0,1,0,0,88,2.0
204,336,196,464,0,0,1,0,0,84,2.0
208,336,192,464,0,0,1,0,0,80,2.0
212,336,188,464,0,0,1,0,0,76,2.0
216,336,184,464,0,0,1,0,0,72,2.0
220,336,180,464,0,0,1,0,0,68,2.0
224,336,176,464,0,0,1,0,0,64,2.0
228,336,172,464,0,0,1,0,0,60,2.0
232,336,168,464,0,0,1,0,0,56,2.0
236,336,164,464,0,0,1,0,0,52,2.0
240,336,160,464,0,0,1,0,0,48,2.0
244,336,156,464,0,0,1,0,0,44,2.0
248,336,152,464,0,0,1,0,0,40,2.0
252,336,148,464,0,0,1,0,0,36,2.0
256,336,144,464,0,0,1,0,0,32,2.0
260,336,140,464,0,0,1,0,0,28,2.0
264,336,136,464,0,0,1,0,0,24,2.0
268,336,132,464,0,0,1,0,0,20,2.0
272,336,128,464,0,0,1,0,0,16,2.0
276,336,124,464,0,0,0,0,216,76,2.0
280,336,120,464,0,0,0,0,216,72,2.0
284,336,116,464,0,0,0,0,216,68,2.0
288,336,112,464,0,0,0,0,216,64,2.0
292,336,108,464,0,0,0,0,216,60,2.0
296,336,104,464,0,0,0,0,216,56,2.0
300,336,100,464,0,0,0,0,216,52,2.0
304,336,96,464,0,0,0,0,216,48,2.0
308,336,92,464,0,0,0,0,216,44,2.0
312,336,88,464,0,0,0,0,216,40,2.0
316,336,84,464,0,0,0,0,216,36,2.0
320,336,80,464,0,0,0,0,216,32,2.0
324,336,76,464,0,0,0,0,216,28,2.0
328,336,72,464,0,0,0,0,216,24,2.0
332,336,68,464,0,0,0,0,216,20,2.0
336,336,64,464,0,0,0,0,216,16,2.0
340,336,60,464,0,0,0,0,216,12,2.0
344,336,56,464,0,0,0,0,216,8,2.0
348,336,52,464,0,0,0,0,216,4,2.0
352,336,48,464,0,0,0,1,216,0,2.0
352,340,48,460,0,0,0,1,212,0,3.0
352,344,48,456,0,0,0,1,208,0,3.0
352,348,48,452,0,0,0,1,204,0,3.0
352,352,48,448,0,0,0,1,200,0,3.0
352,356,48,444,0,0,0,1,196,0,3.0
352,360,48,440,0,0,0,1,192,0,3.0
352,364,48,436,0,0,0,1,188,0,3.0
352,368,48,432,0,0,0,1,184,0,3.0
352,372,48,428,0,0,0,1,180,0,3.0
352,376,48,424,0,0,0,1,176,0,3.0
352,380,48,420,0,0,0,1,172,0,3.0
352,384,48,416,0,0,0,1,168,0,3.0
352,388,48,412,0,0,0,1,164,0,3.0
352,392,48,408,0,0,0,1,160,0,3.0
352,396,48,404,0,0,0,1,156,0,3.0
352,400,48,400,0,0,0,1,152,0,3.0
352,404,48,396,0,0,0,1,148,0,3.0
352,408,48,392,0,0,0,1,144,0,3.0
352,412,48,388,0,0,0,1,140,0,3.0
352,416,48,384,0,0,0,1,136,0,3.0
352,420,48,380,0,0,0,1,132,0,3.0
352,424,48,376,0,0,0,1,128,0,3.0
352,428,48,372,0,0,0,1,124,0,3.0
352,432,48,368,0,0,0,1,120,0,3.0
352,436,48,364,0,0,0,1,116,0,3.0
352,440,48,360,0,0,0,1,112,0,3.0
352,444,48,356,0,0,0,1,108,0,3.0
352,448,48,352,0,0,0,1,104,0,3.0
352,452,48,348,0,0,0,1,100,0,3.0
352,456,48,344,0,0,0,1,96,0,3.0
352,460,48,340,0,0,0,1,92,0,3.0
352,464,48,336,0,0,0,1,88,0,3.0
352,468,48,332,0,0,0,1,84,0,3.0
352,472,48,328,0,0,0,1,80,0,3.0
352,476,48,324,0,0,0,1,76,0,3.0
352,480,48,320,0,0,0,1,72,0,3.0
352,484,48,316,0,0,0,1,68,0,3.0
352,488,48,312,0,0,0,1,64,0,3.0
352,492,48,308,0,0,0,1,60,0,3.0
352,496,48,304,0,0,0,1,56,0,3.0
352,500,48,300,0,0,0,1,52,0,3.0
352,504,48,296,0,0,0,1,48,0,3.0
352,508,48,292,0,0,0,1,44,0,3.0
352,512,48,288,0,0,0,1,40,0,3.0
352,516,48,284,0,0,0,1,36,0,3.0
352,520,48,280,0,0,0,1,32,0,3.0
352,524,48,276,0,0,0,1,28,0,3.0
352,528,48,272,0,0,0,1,24,0,3.0
352,532,48,268,0,0,0,1,20,0,3.0
352,536,48,264,0,0,0,1,16,0,3.0
352,540,48,260,0,0,0,0,-356,-56,3.0
352,536,48,264,0,0,0,0,-352,-56,1.0
352,532,48,268,0,0,0,0,-348,-56,1.0
352,528,48,272,0,0,0,0,-344,-56,1.0
352,524,48,276,0,0,0,0,-340,-56,1.0
352,520,48,280,0,0,0,0,-336,-56,1.0
352,516,48,284,0,0,0,0,-332,-56,1.0
352,512,48,288,0,0,0,0,-328,-56,1.0
352,508,48,292,0,0,0,0,-324,-56,1.0
352,504,48,296,0,0,0,0,-320,-56,1.0
352,500,48,300,0,0,0,0,-316,-56,1.0
352,496,48,304,0,0,0,0,-312,-56,1.0
352,492,48,308,0,0,0,0,-308,-56,1.0
352,488,48,312,0,0,0,0,-304,-56,1.0
352,484,48,316,0,0,0,0,-300,-56,1.0
352,480,48,320,0,0,0,0,-296,-56,1.0
352,476,48,324,0,0,0,0,-292,-56,1.0
352,472,48,328,0,0,0,0,-288,-56,1.0
352,468,48,332,0,0,0,0,-284,-56,1.0
352,464,48,336,0,0,0,0,-280,-56,1.0
352,460,48,340,0,0,0,0,-276,-56,1.0
352,456,48,344,0,0,0,0,-272,-56,1.0
352,452,48,348,0,0,0,0,-268,-56,1.0
352,448,48,352,0,0,0,0,-264,-56,1.0
352,444,48,356,0,0,0,0,-260,-56,1.0
352,440,48,360,0,0,0,0,-256,-56,1.0
352,436,48,364,0,0,0,0,-252,-56,1.0
352,432,48,368,0,0,0,0,-248,-56,1.0
352,428,48,372,0,0,0,0,-244,-56,1.0
352,424,48,376,0,0,0,0,-240,-56,1.0
352,420,48,380,0,0,0,0,-236,-56,1.0
352,416,48,384,0,0,0,0,-232,-56,1.0
352,412,48,388,0,0,0,0,-228,-56,1.0
352,408,48,392,0,0,0,0,-224,-56,1.0
352,404,48,396,0,0,0,0,-220,-56,1.0
352,400,48,400,0,0,0,0,-216,-56,1.0
352,396,48,404,0,0,0,0,-212,-56,1.0
352,392,48,408,0,0,0,0,-208,-56,1.0
352,388,48,412,0,0,0,0,-204,-56,1.0
352,384,48,416,0,0,0,0,-200,-56,1.0
352,380,48,420,0,0,0,0,-196,-56,1.0
352,376,48,424,0,0,0,0,-192,-56,1.0
352,372,48,428,0,0,0,0,-188,-56,1.0
352,368,48,432,0,0,0,0,-184,-56,1.0
352,364,48,436,0,0,0,0,-180,-56,1.0
352,360,48,440,0,0,0,0,-176,-56,1.0
352,356,48,444,0,0,0,0,-172,-56,1.0
352,352,48,448,0,0,0,0,-168,-56,1.0
352,348,48,452,0,0,0,0,-164,-56,1.0
352,344,48,456,0,0,0,0,-160,-56,1.0
352,340,48,460,0,0,0,0,-156,-56,1.0
352,336,48,464,0,0,0,0,-152,-56,1.0
352,332,48,468,0,0,0,0,-148,-56,1.0
352,328,48,472,0,0,0,0,-144,-56,1.0
352,324,48,476,0,0,0,0,-140,-56,1.0
352,320,48,480,0,0,0,0,-136,-56,1.0
352,316,48,484,0,0,0,0,-132,-56,1.0
352,312,48,488,0,0,0,0,-128,-56,1.0
352,308,48,492,0,0,0,0,-124,-56,1.0
352,304,48,496,0,0,0,0,-120,-56,1.0
352,300,48,500,0,0,0,0,-116,-56,1.0
352,296,48,504,0,0,0,0,-112,-56,1.0
352,292,48,508,0,0,0,0,-108,-56,1.0
352,288,48,512,0,0,0,0,-104,-56,1.0
352,284,48,516,0,0,0,0,-100,-56,1.0
352,280,48,520,0,0,0,0,-96,-56,1.0
352,276,48,524,0,0,0,0,-92,-56,1.0
352,272,48,528,0,0,0,0,-88,-56,1.0
352,268,48,532,0,0,0,0,-84,-56,1.0
352,264,48,536,0,0,0,0,-80,-56,1.0
352,260,48,540,0,0,0,0,-76,-56,1.0
352,256,48,544,0,0,0,0,-72,-56,1.0
352,252,48,548,0,0,0,0,-68,-56,1.0
352,248,48,552,0,0,0,0,-64,-56,1.0
352,244,48,556,0,0,0,0,-60,-56,1.0
352,240,48,560,0,0,0,0,-56,-56,1.0
352,236,48,564,0,0,0,0,-52,-56,1.0
352,232,48,568,0,0,0,0,-48,-56,1.0
352,228,48,572,0,0,0,0,-44,-56,1.0
352,224,48,576,0,0,0,0,-40,-56,1.0
352,220,48,580,0,0,0,0,-36,-56,1.0
352,216,48,584,0,0,0,0,-32,-56,1.0
352,212,48,588,0,0,0,0,-28,-56,1.0
352,208,48,592,0,0,0,0,-24,-56,1.0
352,204,48,596,0,0,0,0,-20,-56,1.0
352,200,48,600,0,0,0,0,-16,-56,1.0
352,196,48,604,0,0,0,0,-12,-56,1.0
352,192,48,608,0,0,0,0,-8,-56,1.0
352,188,48,612,0,0,0,0,-4,-56,1.0
352,184,48,616,1,0,0,0,0,-56,1.0
348,184,52,616,1,0,0,0,0,-52,0.0
344,184,56,616,1,0,0,0,0,-48,0.0
340,184,60,616,1,0,0,0,0,-44,0.0
336,184,64,616,1,0,0,0,0,-40,0.0
332,184,68,616,1,0,0,0,0,-36,0.0
328,184,72,616,1,0,0,0,0,-32,0.0
324,184,76,616,1,0,0,0,0,-28,0.0
320,184,80,616,1,0,0,0,0,-24,0.0
316,184,84,616,1,0,0,0,0,-20,0.0
312,184,88,616,1,0,0,0,0,-16,0.0
308,184,92,616,0,0,0,0,216,-52,0.0
304,184,96,616,0,0,0,0,216,-48,0.0
300,184,100,616,0,0,0,0,216,-44,0.0
296,184,104,616,0,0,0,0,216,-40,0.0
292,184,108,616,0,0,0,0,216,-36,0.0
288,184,112,616,0,0,0,0,216,-32,0.0
284,184,116,616,0,0,0,0,216,-28,0.0
280,184,120,616,0,0,0,0,216,-24,0.0
276,184,124,616,0,0,0,0,216,-20,0.0
272,184,128,616,0,0,0,0,216,-16,0.0
268,184,132,616,0,0,0,0,216,-12,0.0
264,184,136,616,0,0,0,0,216,-8,0.0
260,184,140,616,0,0,0,0,216,-4,0.0
256,184,144,616,0,0,0,1,216,0,0.0
256,188,144,612,0,0,0,1,212,0,3.0
256,192,144,608,0,0,0,1,208,0,3.0
256,196,144,604,0,0,0,1,204,0,3.0
256,200,144,600,0,0,0,1,200,0,3.0
256,204,144,596,0,0,0,1,196,0,3.0
256,208,144,592,0,0,0,1,192,0,3.0
256,212,144,588,0,0,0,1,188,0,3.0
256,216,144,584,0,0,0,1,184,0,3.0
256,220,144,580,0,0,0,1,180,0,3.0
256,224,144,576,0,0,0,1,176,0,3.0
256,228,144,572,0,0,0,1,172,0,3.0
256,232,144,568,0,0,0,1,168,0,3.0
256,236,144,564,0,0,0,1,164,0,3.0
256,240,144,560,0,0,0,1,160,0,3.0
256,244,144,556,0,0,0,1,156,0,3.0
256,248,144,552,0,0,0,1,152,0,3.0
256,252,144,548,0,0,0,1,148,0,3.0
256,256,144,544,0,0,0,1,144,0,3.0
256,260,144,540,0,0,0,1,140,0,3.0
256,264,144,536,0,0,0,1,136,0,3.0
256,268,144,532,0,0,0,1,132,0,3.0
256,272,144,528,0,0,0,1,128,0,3.0
256,276,144,524,0,0,0,1,124,0,3.0
256,280,144,520,0,0,0,1,120,0,3.0
256,284,144,516,0,0,0,1,116,0,3.0
256,288,144,512,0,0,0,1,112,0,3.0
256,292,144,508,0,0,0,1,108,0,3.0
256,296,144,504,0,0,0,1,104,0,3.0
256,300,144,500,0,0,0,1,100,0,3.0
256,304,144,496,0,0,0,1,96,0,3.0
256,308,144,492,0,0,0,1,92,0,3.0
256,312,144,488,0,0,0,1,88,0,3.0
256,316,144,484,0,0,0,1,84,0,3.0
256,320,144,480,0,0,0,1,80,0,3.0
256,324,144,476,0,0,0,1,76,0,3.0
256,328,144,472,0,0,0,1,72,0,3.0
256,332,144,468,0,0,0,1,68,0,3.0
256,336,144,464,0,0,0,1,64,0,3.0
256,340,144,460,0,0,0,1,60,0,3.0
256,344,144,456,0,0,0,1,56,0,3.0
256,348,144,452,0,0,0,1,52,0,3.0
256,352,144,448,0,0,0,1,48,0,3.0
256,356,144,444,0,0,0,1,44,0,3.0
256,360,144,440,0,0,0,1,40,0,3.0
256,364,144,436,0,0,0,1,36,0,3.0
256,368,144,432,0,0,0,1,32,0,3.0
256,372,144,428,0,0,0,1,28,0,3.0
256,376,144,424,0,0,0,1,24,0,3.0
256,380,144,420,0,0,0,1,20,0,3.0
256,384,144,416,0,0,0,1,16,0,3.0
256,388,144,412,0,0,0,0,324,-176,3.0
252,388,148,412,0,0,0,0,324,-172,0.0
248,388,152,412,0,0,0,0,324,-168,0.0
244,388,156,412,0,0,0,0,324,-164,0.0
240,388,160,412,0,0,0,0,324,-160,0.0
236,388,164,412,0,0,0,0,324,-156,0.0
232,388,168,412,0,0,0,0,324,-152,0.0
228,388,172,412,0,0,0,0,324,-148,0.0
224,388,176,412,0,0,0,0,324,-144,0.0
220,388,180,412,0,0,0,0,324,-140,0.0
216,388,184,412,0,0,0,0,324,-136,0.0
212,388,188,412,0,0,0,0,324,-132,0.0
208,388,192,412,0,0,0,0,324,-128,0.0
204,388,196,412,0,0,0,0,324,-124,0.0
200,388,200,412,0,0,0,0,324,-120,0.0
196,388,204,412,0,0,0,0,324,-116,0.0
192,388,208,412,0,0,0,0,324,-112,0.0
188,388,212,412,0,0,0,0,324,-108,0.0
184,388,216,412,0,0,0,0,324,-104,0.0
180,388,220,412,0,0,0,0,324,-100,0.0
176,388,224,412,0,0,0,0,324,-96,0.0
172,388,228,412,0,0,0,0,324,-92,0.0
168,388,232,412,0,0,0,0,324,-88,0.0
164,388,236,412,0,0,0,0,324,-84,0.0
